date,mean,median,lower_90,upper_90,lower_50,upper_50,estado,fecha_estimado
2020-06-15,1.1519177834967855,1.1318359878995097,0.780391014131714,1.5445465045520268,0.9683665025917649,1.2266420414981465,Colima,2020-06-30
2020-06-16,1.1491127319253356,1.1293219208562282,0.7528357917892128,1.5394033488694367,0.9939880184230218,1.2542462266616003,Colima,2020-06-30
2020-06-17,1.1461548347000967,1.12896126458944,0.7398216563243339,1.5546999214124657,0.9856028834499687,1.2507450478006392,Colima,2020-06-30
2020-06-18,1.1445760296634684,1.1279959899004561,0.7775100315908842,1.5948076542554999,0.968382067539949,1.236960279378262,Colima,2020-06-30
2020-06-19,1.1456668398930823,1.12841491689004,0.7022070825196306,1.5530707543298854,0.966427191212882,1.2373456880152223,Colima,2020-06-30
2020-06-20,1.1442145897907903,1.1288322582996282,0.699116448174035,1.5634702548629293,0.973913143800648,1.251453819170999,Colima,2020-06-30
2020-06-21,1.143835925296568,1.1298761512592614,0.7165549861057207,1.5803768378166125,0.9742029523679883,1.2507371741042363,Colima,2020-06-30
2020-06-22,1.1443357273024037,1.1319598882186235,0.7300269005249255,1.6116813025875147,0.9731807619517371,1.2546028861775589,Colima,2020-06-30
2020-06-23,1.143556862250527,1.1324125019428815,0.6877910282891635,1.5782607851029409,0.9733594491031344,1.2556302732830764,Colima,2020-06-30
2020-06-24,1.142309528372397,1.1311362122062223,0.7244158235489422,1.6325800503492653,0.9529702058937293,1.2457887148927744,Colima,2020-06-30
2020-06-25,1.1423671529686374,1.1314258861975683,0.6778519256235505,1.6143082792227847,0.9732617290092699,1.2739744964743485,Colima,2020-06-30
2020-06-26,1.1426840488429004,1.1316167451014625,0.7035214180466552,1.6403462807511127,0.9869998674065316,1.2836875773802259,Colima,2020-06-30
2020-06-27,1.1426682037277438,1.1321212681074164,0.6781572007201043,1.6416520486038186,0.9451592737542719,1.250134233709433,Colima,2020-06-30
2020-03-21,1.2472851250730372,1.1962119057383824,0.9019592034724832,1.646685031559146,1.0173990664663386,1.267115309513557,Chiapas,2020-06-30
2020-03-22,1.246338403694428,1.1956710761690448,0.8824811909230068,1.6324747340332515,1.0211352458132332,1.266448942113957,Chiapas,2020-06-30
2020-03-23,1.2438182392652204,1.194981768504896,0.8779785082238649,1.6216050142574263,1.0143967207486841,1.2573483275303885,Chiapas,2020-06-30
2020-03-24,1.2417903889713784,1.1935959114940158,0.9177512294370159,1.6419510134991224,1.003265538134878,1.24425825702935,Chiapas,2020-06-30
2020-03-25,1.2394988841739416,1.19264828893025,0.8750748721506215,1.5989240078822007,1.0233783568731925,1.2580235847336085,Chiapas,2020-06-30
2020-03-26,1.238355557914884,1.1916908042788539,0.9040669585797997,1.6228699696850728,1.0204152157198683,1.2538169505681944,Chiapas,2020-06-30
2020-03-27,1.236941664343946,1.189370099383332,0.8864635665558199,1.5889204954532063,1.0157118318964395,1.2494297465802808,Chiapas,2020-06-30
2020-03-28,1.2362793222723831,1.1911767069052879,0.8972452315335588,1.6089098176279673,1.0260138150843403,1.2608347433433937,Chiapas,2020-06-30
2020-03-29,1.2342958214292017,1.1888605862456991,0.8930801323738601,1.5987227392171275,1.0256114069834625,1.2592097942476048,Chiapas,2020-06-30
2020-03-30,1.2325455430348256,1.1895193419380272,0.8925767611484895,1.5877280080326766,1.0386844508808097,1.2678559614906049,Chiapas,2020-06-30
2020-03-31,1.2324814315673425,1.1917108135816583,0.9126405428365392,1.6093144463779603,1.0200089345639867,1.2544016165766545,Chiapas,2020-06-30
2020-04-01,1.2307884870154122,1.190896616731582,0.9288498036693567,1.6129683582545304,1.025999468018815,1.2560324219227659,Chiapas,2020-06-30
2020-04-02,1.2303794040856588,1.1888852785086363,0.9105047210490349,1.6067107682957418,1.0370520735562132,1.2646926120043775,Chiapas,2020-06-30
2020-04-03,1.2297734246203134,1.1857070453564487,0.8988107019340127,1.5881571667935175,1.021320756666254,1.2461717422326566,Chiapas,2020-06-30
2020-04-04,1.2293384430278922,1.187756224335808,0.896208193203113,1.5803813003173013,1.0152235064566508,1.2391987555201271,Chiapas,2020-06-30
2020-04-05,1.2293817537022445,1.1858496300491574,0.9294014671503026,1.6037851204852371,1.0205425114225608,1.2443926190793313,Chiapas,2020-06-30
2020-04-06,1.227765901090552,1.1836095462063665,0.9165104554781027,1.5920618728379048,1.0124071161519828,1.2358097651432745,Chiapas,2020-06-30
2020-04-07,1.2282550394032623,1.1850584683737433,0.9174305627534229,1.5789927307889993,1.0409543093212057,1.2608205331808469,Chiapas,2020-06-30
2020-04-08,1.2286243245158095,1.1838970700901474,0.9028832535129356,1.5645173114118245,1.0348057957469285,1.2483846907193101,Chiapas,2020-06-30
2020-04-09,1.228555831040412,1.1827747298694058,0.9392232347297194,1.602797176734756,1.0290147401109482,1.2403015815976504,Chiapas,2020-06-30
2020-04-10,1.2273113966766016,1.1804719430650743,0.9095793680633534,1.5533265853222378,1.0330837944937203,1.2400007560167847,Chiapas,2020-06-30
2020-04-11,1.2264077489321128,1.1832370446671732,0.9286996635448624,1.5706245624971313,1.018812218668949,1.2251847041507093,Chiapas,2020-06-30
2020-04-12,1.2239899650647514,1.1808518292506713,0.940611832768222,1.5694683479941591,1.0408127933806155,1.246236259206944,Chiapas,2020-06-30
2020-04-13,1.2227235901025135,1.1803184812641172,0.9450539485820563,1.556651620966887,1.0402147185433874,1.2448028903537596,Chiapas,2020-06-30
2020-04-14,1.2209588584560302,1.1789638009250334,0.942502426348781,1.540853579076005,1.0380740631053098,1.233719400755528,Chiapas,2020-06-30
2020-04-15,1.2185902209668218,1.175170221114123,0.938517450230421,1.5261882003934484,1.0386335106896767,1.232621912756022,Chiapas,2020-06-30
2020-04-16,1.2154058825483034,1.1744073757604212,0.9480693540609942,1.528511463993624,1.029719675351349,1.2198886260448094,Chiapas,2020-06-30
2020-04-17,1.2139725631779639,1.1733069687517739,0.9427346614903728,1.5136393815277136,1.0343504688098206,1.2230453490220847,Chiapas,2020-06-30
2020-04-18,1.2117938369598846,1.1694207669511374,0.9569123137740889,1.5248357074080279,1.0302632600000432,1.2211098009916526,Chiapas,2020-06-30
2020-04-19,1.2091565261207267,1.1720113618928572,0.9709692557033639,1.5296003326600618,1.040620370448927,1.2285335777991466,Chiapas,2020-06-30
2020-04-20,1.2069343174754554,1.1689198297745924,0.9547993827789156,1.5012941648849745,1.0339034126749511,1.219656648744502,Chiapas,2020-06-30
2020-04-21,1.204915656409919,1.1694470026107306,0.942074915885462,1.4891347870172036,1.023550581606152,1.209794772889694,Chiapas,2020-06-30
2020-04-22,1.2041239294759973,1.168042373982412,0.9495399299882685,1.47951476709876,1.0419921346609766,1.2256384320416946,Chiapas,2020-06-30
2020-04-23,1.2020366849311328,1.1683716820002332,0.9535196224496884,1.4781507753791514,1.0256641480061575,1.2092131079889212,Chiapas,2020-06-30
2020-04-24,1.2044446071053043,1.1693494168832663,0.9541132569874274,1.4764074784801826,1.0407552999404266,1.2219639871930443,Chiapas,2020-06-30
2020-04-25,1.2041476815879373,1.167228308419722,0.9470671582241305,1.4805231981414801,1.033827447206699,1.215588744379078,Chiapas,2020-06-30
2020-04-26,1.2029185714339703,1.1666649256732744,0.9483385374132582,1.4625624964733164,1.048040372107143,1.2273054746790748,Chiapas,2020-06-30
2020-04-27,1.2004781529099235,1.1657732138814927,0.947540478785192,1.456776062218259,1.0362132844364182,1.21168255912268,Chiapas,2020-06-30
2020-04-28,1.198006914874896,1.1634174621038222,0.9474063131359873,1.4470031490721011,1.0297363810169133,1.2063619320065997,Chiapas,2020-06-30
2020-04-29,1.1956786121927925,1.1626348805158853,0.9604965901487466,1.4561012305445984,1.0436733717325783,1.216140919879511,Chiapas,2020-06-30
2020-04-30,1.1940046727038212,1.1617751717192373,0.9551811978922053,1.442264510178472,1.0424589748457644,1.213852518044122,Chiapas,2020-06-30
2020-05-01,1.1928802595624095,1.1599441077225845,0.9500947238248122,1.4292568467033098,1.0373757564542931,1.2069967312109522,Chiapas,2020-06-30
