fecha_estimacion,fecha,nuevos_mu_10,nuevos_mu_50,nuevos_mu_90,acum_mu_10,acum_mu_50,acum_mu_90,nuevos_obs_10,nuevos_obs_50,nuevos_obs_90,acum_obs_10,acum_obs_50,acum_obs_90
2020-06-27,2020-03-31,3361.1687826653742,3947.1291871967137,4483.34151001795,35064.23554991612,38415.162908316895,42144.416962703894,1756,3775.5,5633,32118,38403,43752
2020-06-27,2020-04-01,3595.2695439213226,4235.628798873084,4785.417149105988,38480.09698822512,42665.38478375258,46486.31657922105,1638,4075.5,5931,35839,42668.5,48907
2020-06-27,2020-04-02,3907.8469157882337,4405.055348583757,5004.56659156305,42514.09360930407,47123.65670882023,51408.64079874836,1997,4203,6412,39356,47062,53752
2020-06-27,2020-04-03,4118.235047217463,4614.926717327451,5166.379893734334,46829.025445104046,51709.16247001811,56651.59756922363,2191,4382.5,6625,43126,51644.5,58621
2020-06-27,2020-04-04,4365.374205106707,4866.407224754206,5413.238834756324,51073.46678861219,56566.19619443343,61778.08164916889,2129,4628,6794,48126,56494,64888
2020-06-27,2020-04-05,4589.133072881565,5142.104388814008,5665.2192805184395,56087.91034178496,61730.488878735356,67666.47357996479,2137,4894,7188,52494,61708.5,70698
2020-06-27,2020-04-06,4881.455452463352,5452.185184026726,6016.258046862938,60896.702439979585,67203.60809207482,73302.17968677722,2346,5205.5,7534,57342,67165,76890
2020-06-27,2020-04-07,5149.647611757322,5779.540157746811,6374.4754295884295,67037.3854037824,73007.58174284863,80320.26927440452,2616,5465,8192,63684,72884.5,84701
2020-06-27,2020-04-08,5447.71956426823,6122.440952552073,6772.966227583634,72023.76840534892,79171.83289977012,86273.68669570146,2681,5812.5,8605,68164,79036,90357
2020-06-27,2020-04-09,5776.107461785046,6495.368096913149,7262.992760597957,78253.1943521506,85710.52435668078,93548.17175667395,2766,6153.5,9177,74176,85672,97485
2020-06-27,2020-04-10,6107.90276813252,6893.832400403986,7800.133905314274,84886.1112640874,92649.6174908395,101300.0177192486,3052,6526,9902,79213,92460,104725
2020-06-27,2020-04-11,6346.859569646654,7320.018504556992,8270.812143409368,91003.81007688052,100004.20871862429,108627.61977565348,3234,6941,10521,85848,99906,113214
2020-06-27,2020-04-12,6727.833024171816,7780.2490468480155,8905.914859936254,98242.40136756322,107796.15049654222,117320.55867868465,3254,7240,10690,92848,107550.5,122015
2020-06-27,2020-04-13,7063.8617687226615,8264.66573859692,9523.800148224298,105278.97842159371,116121.34542515557,126084.71845459523,3373,7760.5,11524,100373,115928,131340
2020-06-27,2020-04-14,7324.825833705424,8772.086459570617,10125.444824320546,112597.92950779713,124899.3265711971,135394.77234601122,3507,8331,12417,106882,124735.5,140441
2020-06-27,2020-04-15,7672.1493444605685,9310.160589934952,10828.113751077732,120246.86622481981,134260.6823751916,145376.38677718997,4366,8718,13652,115518,134029.5,151564
2020-06-27,2020-04-16,7970.726467992348,9862.040155426203,11550.614173247417,130602.20677880893,144044.50964180724,158289.3544569991,4629,9266.5,14384,122207,143954.5,162158
2020-06-27,2020-04-17,8352.765264407239,10465.410885715999,12373.051772990437,138592.3786714177,154505.3315487922,169278.5219201459,4392,10029.5,15024,131961,154134.5,175558
2020-06-27,2020-04-18,8753.162955399468,11112.40642651996,13273.831149827482,147754.97600424153,165569.05363421212,181985.1091378353,5030,10648.5,16751,139985,165110,187912
2020-06-27,2020-04-19,9162.443843790878,11802.457149028327,14255.407687321553,157437.76065870855,177137.3583903411,196145.32011896564,4682,11072.5,16708,149684,176853,202659
2020-06-27,2020-04-20,9525.03457120569,12529.778098151919,15229.821924925613,167466.00097680718,189918.37764275545,211339.58048028464,5070,12016,18117,160975,189232.5,219071
2020-06-27,2020-04-21,9921.917639126386,13299.464666993155,16302.12911606204,178591.8971604687,203161.18040346642,228115.1398583446,5166,12484.5,18869,173299,202439.5,237463
2020-06-27,2020-04-22,10524.926805173387,14113.001258860875,17650.248879094557,188892.86013606368,217595.9469201574,244751.42779921318,5208,13251,19907,183296,216828,253131
2020-06-27,2020-04-23,11017.761907783259,14983.68254736796,18960.536017798982,200766.72350608988,232798.52325078638,263778.6967744241,5716,14063,21216,195551,231286.5,272398
2020-06-27,2020-04-24,11676.208781820316,15918.455468563807,20519.82116655194,212524.22660623086,248698.96879657876,284191.1426978498,5694,14923.5,22421,203579,246928,289533
2020-06-27,2020-04-25,12018.202787319398,16899.051018900645,21794.598185548148,223047.3547100768,265800.8077002093,303739.91471288016,6804,15939,25230,217752,263863,312001
2020-06-27,2020-04-26,12557.260426576062,17953.141305126795,23360.469613804336,236781.6533137203,283643.19262881647,327382.1652401749,7186,16846,27048,227214,282112,331307
2020-06-27,2020-04-27,13180.008224647943,19052.799775279676,25091.06035768345,249808.2160236482,302496.2901119756,351785.624396024,7587,18027,28568,242762,301093,357216
