fecha_estimacion,fecha,nuevos_mu_10,nuevos_mu_50,nuevos_mu_90,acum_mu_10,acum_mu_50,acum_mu_90,nuevos_obs_10,nuevos_obs_50,nuevos_obs_90,acum_obs_10,acum_obs_50,acum_obs_90
2021-02-10,2020-09-16,4282.13695957679,4483.126373466215,4685.1016576993015,724280.0007356285,731207.428182661,738307.3826015051,3476,4432.5,5265,635399,727123,819646
2021-02-10,2020-09-17,4319.881591242862,4504.373094668638,4687.966548966312,728764.464217773,735689.559515903,742929.3457790577,3515,4443,5307,639841,731630,824395
2021-02-10,2020-09-18,4347.067451695695,4520.55590750952,4696.906492509323,733386.0831044551,740228.7607258821,747696.5921397277,3606,4486,5379,643931,736154.5,828517
2021-02-10,2020-09-19,4346.218940279136,4531.0790760313175,4691.170763080492,737669.6983684709,744773.8148806598,752115.0951405665,3552,4474,5378,648883,740709,833677
2021-02-10,2020-09-20,4381.788352661916,4541.151060222276,4735.804877777628,742330.1455393109,749334.92616407,756863.1898538565,3570,4488.5,5378,654566,745302.5,839115
2021-02-10,2020-09-21,4360.908239298506,4546.495309683758,4727.765627517692,747058.2556280418,753860.1040157247,761695.0854127799,3589,4508,5360,658528,749754.5,842965
2021-02-10,2020-09-22,4366.870367325155,4550.63934358921,4752.139803845189,751279.9874456058,758425.0950593541,765985.8728648751,3655,4516,5378,653863,754368.5,838755
2021-02-10,2020-09-23,4338.15324239411,4553.27661933846,4745.933143421128,755717.7092532746,763001.8668000529,770490.1391248684,3631,4542.5,5408,668270,759008.5,853080
2021-02-10,2020-09-24,4329.8471859475785,4556.500067772354,4763.712300706054,760135.5006942938,767556.1872049961,774985.6616264483,3615,4528.5,5408,659972,763667.5,844763
2021-02-10,2020-09-25,4322.307023274397,4558.861753928502,4784.74475139135,764902.9179243649,772128.2846392237,779878.6535357352,3683,4545,5511,667166,768238.5,851721
2021-02-10,2020-09-26,4306.814398849161,4562.905336497299,4801.427050767223,769006.4886109271,776735.6267236402,784095.4741748133,3617,4522,5439,671068,772946,855366
2021-02-10,2020-09-27,4280.822633445727,4564.284803608857,4815.128688349015,773361.7997632421,781334.6085033683,788553.1292845662,3598,4540.5,5433,674551,777473.5,859066
2021-02-10,2020-09-28,4271.011924337091,4566.044391005514,4842.050066016018,777911.9408153137,785935.0730269242,793212.1161976975,3542,4539.5,5377,678313,782018.5,862768
2021-02-10,2020-09-29,4335.933059659947,4618.862557931746,4892.754507813362,782644.7648415002,790586.1495122847,798078.7391160699,3689,4613,5618,682844,786669,867864
2021-02-10,2020-09-30,4480.204551434408,4737.114316586035,4964.409063801551,787534.257774183,795381.4816190769,803179.7219808877,3792,4724,5668,689082,791365.5,874352
2021-02-10,2020-10-01,4613.612198292892,4837.072923970209,5054.267180091762,792757.7865509002,800225.8266857645,808487.8056209403,3916,4788,5819,691841,795944,876923
2021-02-10,2020-10-02,4703.46816903653,4929.631224703411,5119.083751384298,797732.6866529704,805156.6376572144,813621.2065247141,3902,4907,5867,699660,801203.5,884902
