fecha_estimacion,fecha,nuevos_mu_10,nuevos_mu_50,nuevos_mu_90,acum_mu_10,acum_mu_50,acum_mu_90,nuevos_obs_10,nuevos_obs_50,nuevos_obs_90,acum_obs_10,acum_obs_50,acum_obs_90
2020-11-28,2020-06-25,49443.32143358499,51791.769683139355,54127.780905550455,2789081.629499608,2898558.8161570006,3017235.5383385457,34505,50492,64860,2756881,2900431,3056778
2020-11-28,2020-06-26,49625.7198264339,52050.87157261727,54376.55234250095,2838247.445699199,2950425.094732778,3069102.653123121,36001,51224.5,66290,2793106,2952295.5,3096386
2020-11-28,2020-06-27,49692.76067355488,52298.889037521454,54560.42590226292,2885988.802341558,3002242.6749055916,3119679.1433184943,35478,51028.5,65922,2839737,3004993,3148322
2020-11-28,2020-06-28,49934.360304415946,52529.28454126857,54917.34941826894,2937931.175632724,3055035.27886949,3173944.157557052,35781,51796.5,67395,2902400,3056258.5,3212821
2020-11-28,2020-06-29,50129.39080570205,52769.345120101956,55242.959426688576,2990580.522546343,3107712.355414966,3228958.1319050053,34423,51656,66014,2957062,3110325,3270488
2020-11-28,2020-06-30,50193.66220319736,53014.84178474369,55431.484560433484,3042136.3240376175,3160760.2564850557,3283884.5758383675,36775,52043,67859,3004707,3163830.5,3321877
2020-11-28,2020-07-01,50311.89727812506,53248.334998117745,55663.26608849138,3092358.1964096506,3213737.974022519,3337548.4482484814,36727,52643.5,68402,3046236,3216349.5,3368962
2020-11-28,2020-07-02,50400.53174091491,53501.52765900691,55881.70001659989,3143043.5524465716,3266863.72376,3390408.2093912214,37755,52662.5,69992,3101860,3270642.5,3427387
2020-11-28,2020-07-03,50983.10178379142,53739.89663163286,56590.49060730928,3195391.245336669,3320392.655967951,3445420.225664198,36515,52537.5,68014,3145537,3322512.5,3476394
2020-11-28,2020-07-04,51058.413430823835,53983.36662906998,56789.75717175658,3249166.353378759,3374312.302827437,3503012.9263513247,36174,52934.5,67864,3194258,3377273,3528960
2020-11-28,2020-07-05,51057.963009256775,54194.49306128541,56933.70189890938,3301972.4956253977,3428761.7755134082,3559540.840362071,36320,52689.5,67736,3243973,3431047,3584063
2020-11-28,2020-07-06,51202.33717182561,54422.44262203654,57206.73733291145,3356035.975134851,3482760.9437394803,3617348.8122524605,37480,53367,70133,3314385,3486243,3656704
2020-11-28,2020-07-07,51431.65307941573,54648.329250870214,57580.91776944257,3406201.110309509,3537139.5794987725,3671330.1717562834,38294,54053,70279,3365562,3540844.5,3712377
2020-11-28,2020-07-08,51535.63368084724,54871.88713807286,57848.45545825423,3463266.01890113,3592280.236199678,3731752.250436089,36664,53667.5,69194,3425752,3595188,3776522
2020-11-28,2020-07-09,51714.06374866675,55103.99139692266,58206.39210453119,3517680.3732975367,3647366.4746475024,3790042.5992277614,36324,53866.5,69181,3482354,3650831,3835382
2020-11-28,2020-07-10,51841.071703042195,55344.001720119195,58507.12817330565,3565196.863336959,3702925.562149171,3841012.743967838,39009,54840.5,71798,3534292,3705968,3893283
2020-11-28,2020-07-11,52026.72733980686,55559.533576366346,58911.1646120274,3620922.676582204,3758385.361659401,3900893.8477922943,37577,54577,69435,3574102,3760443.5,3938224
2020-11-28,2020-07-12,52166.90265766433,55790.783257846575,59263.85482996063,3680865.9962511053,3814380.0412229886,3965533.5977857034,36880,55109.5,70475,3629947,3817638.5,3998502
2020-11-28,2020-07-13,52253.965460267915,56013.01776635884,59581.24929424048,3737508.2705074763,3869901.312481127,4026383.2637575865,37931,54516.5,71068,3684037,3874243.5,4056137
2020-11-28,2020-07-14,52276.95564756677,56236.53059204936,59828.97334696583,3787735.323902176,3925772.951915414,4080613.3859586017,39266,55529,72242,3731936,3929133.5,4106444
2020-11-28,2020-07-15,52219.024090404404,55826.11303024491,59554.69794404284,3832096.2426251927,3981952.1345957257,4129310.630106517,36835,54485,69955,3796204,3984473.5,4175571
2020-11-28,2020-07-16,51411.68322641971,54634.10937294968,58111.12507342417,3886732.222169017,4036413.8449996,4187912.607920758,36380,53413,68760,3840623,4038901,4225397
2020-11-28,2020-07-17,50669.80731404104,53664.040715127776,56864.08819464868,3940126.8464143765,4089550.5360736507,4245237.066701051,36122,52437.5,67709,3909099,4091670.5,4296459
2020-11-28,2020-07-18,49619.75840405658,52790.88193969513,55398.74693230787,3990581.680167436,4141862.7784424284,4299557.8637716,36007,51834,67429,3953155,4145357,4345975
2020-11-28,2020-07-19,49223.36185718657,52034.49304799275,54671.49187579437,4040993.092281966,4194037.160253161,4353713.050104788,35574,51348,65661,3990782,4197613,4388885
2020-11-28,2020-07-20,48712.83571238869,51315.36808812812,53881.02630164191,4081348.0869964203,4245389.734123243,4396995.831979869,34507,50002.5,64553,4038253,4250068.5,4440206
2020-11-28,2020-07-21,48075.56540757053,50668.202482233275,53019.25543967856,4132935.9455375066,4296144.485865176,4451929.142684992,34535,49984.5,64540,4099953,4300721,4503582
2020-11-28,2020-07-22,47552.32691485247,50018.086291536456,52335.22809100169,4182221.772825182,4346055.84626672,4504316.202092169,35117,49574.5,64231,4147596,4351446,4554756
2020-11-28,2020-07-23,47098.74243716992,49417.839885182446,51715.85996764379,4221979.156443489,4395795.11855516,4547219.579291735,33372,48242,62484,4190541,4401263,4601149
2020-11-28,2020-07-24,46565.277225206235,48828.177457725295,51054.28191224194,4268847.699504269,4445426.294064222,4597351.920270232,33574,47837.5,62503,4232347,4450995.5,4643741
2020-11-28,2020-07-25,45944.62419464846,48235.09133436955,50333.44040753072,4328556.272966332,4493477.76829963,4659626.804342625,32369,47426.5,60834,4268473,4498191,4686399
2020-11-28,2020-07-26,45411.7057532099,47648.16859387011,49755.68446891115,4374402.0292944545,4540960.711951969,4708479.900220085,31264,46491,58835,4317276,4546101,4738955
2020-11-28,2020-07-27,44836.314813158635,47081.6800181111,49180.043833545475,4417910.83609485,4588973.057424735,4753572.614601271,31647,45962.5,59699,4400696,4592982.5,4825008
2020-11-28,2020-07-28,44146.519901312786,46530.89715074105,48474.34111189902,4463302.408438079,4635910.103226783,4801284.118558158,30923,45586,58305,4409835,4639173,4837515
2020-11-28,2020-07-29,43941.58572493632,45974.58207441331,48278.7273964418,4504935.051692335,4681704.489461051,4844547.881429323,32477,45459,59471,4467367,4684893.5,4898565
2020-11-28,2020-07-30,43360.07373079512,45445.06868135801,47698.46559399605,4548874.3729439275,4726822.15139772,4890969.009134778,30086,44689,57584,4518601,4731561.5,4951888
2020-11-28,2020-07-31,42764.05144485792,44894.17941176978,47140.15966794669,4593919.4271440245,4771823.264824489,4937716.120672781,30609,44072,57091,4547076,4775799,4984708
2020-11-28,2020-08-01,42236.170272067655,44373.14919295354,46684.417688026304,4638439.390823487,4815870.34646226,4983926.970478969,29512,43487.5,56164,4605268,4820705,5044882
2020-11-28,2020-08-02,41776.651830498224,43853.771308688156,46306.82641761025,4688136.221604244,4859835.630971476,5034751.826107747,28619,43204.5,54849,4628628,4862680.5,5069131
2020-11-28,2020-08-03,41184.777510471045,43327.168702079674,45798.761554562356,4729900.740463657,4903329.396471776,5078071.6972561525,30458,42784,55448,4678744,4906471.5,5121021
2020-11-28,2020-08-04,40690.59498256417,42793.02952260569,45392.81842913085,4770835.303856526,4945735.9052849095,5121175.168902876,30152,42357,55856,4743613,4951211.5,5187473
